direction,name,normal_speed,geometry,rainy_speed,speed_diff_percent
从珞狮南路到关山大道,南湖大道,15.0,"LINESTRING (114.33366103360706 30.482122361964375, 114.3337149481254 30.482116562773093, 114.33436989999552 30.482182122391272, 114.33536032149004 30.482296550107872, 114.33610713708799 30.482392442174955, 114.33647954948573 30.482431744634674, 114.33680004572331 30.482457947652357, 114.33697477236177 30.48246332513365, 114.33855931491074 30.48246043089787, 114.34207098949835 30.48248842424554, 114.34420483960723 30.482621949863198, 114.34743423616258 30.482789995857726, 114.348630590799 30.48278420694622, 114.34927871381443 30.482765945628294, 114.34974309219315 30.48274229344361, 114.35009362705682 30.48271503125349, 114.35046713558503 30.48267443828068, 114.35102341035788 30.482606762721343, 114.35557976195295 30.482058155749307, 114.35595332260188 30.482021409417772, 114.35625097397474 30.482007572379292, 114.35657859334013 30.481989994604067, 114.35707402213275 30.481979672892013, 114.3574086397659 30.481979187274675, 114.35786612028349 30.482001421819106, 114.35821672635568 30.482018115689225, 114.35857532560209 30.482053796310176, 114.35889497094624 30.482093434127496, 114.35937544276277 30.482163341809187, 114.35969509438117 30.482220081923465, 114.36046526601007 30.48237917940227, 114.36109759612508 30.48255187512008, 114.36157010203515 30.48270180110278, 114.36231733433794 30.482950645155885, 114.363201448295 30.483260312767037, 114.3639407261037 30.483533996117515, 114.36433634871587 30.483663163651354, 114.3645581411639 30.48371627258784, 114.36485486621137 30.483786385819464, 114.36539637567272 30.48387539782911, 114.36616569783583 30.48398504088806, 114.36653937731737 30.48402468662674, 114.36733971045828 30.484077137795605, 114.36769842082346 30.484080524848146, 114.36810210118442 30.484076267402386, 114.36851378335244 30.484049112745407, 114.36933017515979 30.483954739027197, 114.36993174592729 30.48385111897348, 114.37045038791975 30.483749497644688, 114.37076317896035 30.483665294022654, 114.37125086172574 30.48352173073777, 114.37158664935582 30.4834146188092, 114.37205935983366 30.483240692725953, 114.37257805424134 30.48302654061906, 114.37338659595918 30.482728344920027, 114.37370642091426 30.482621273133766, 114.3739123102253 30.482554299565262, 114.37435407712688 30.48242612800171, 114.37461394295299 30.48235921038428, 114.37499475091823 30.482265394743134, 114.37547551677837 30.48214870332146, 114.37691686549334 30.481872860488675, 114.37809139774623 30.481662182701147, 114.37858721708183 30.481581725479078, 114.37900607056565 30.481537524477307, 114.37945692030634 30.48150100495943, 114.38278206695158 30.48144733360875, 114.3833999619686 30.481441277205164, 114.38422384920561 30.481427427419824, 114.3857117206731 30.481436275505526, 114.38651269392044 30.4814359096029, 114.38757270496377 30.481425868683438, 114.38796972174548 30.48143141298648, 114.38815273102146 30.481444740466877, 114.38840474531085 30.481475139580116, 114.38854975458187 30.481496081784428, 114.3902279185727 30.481915028575088, 114.39042694737985 30.48195886059352, 114.39099104048098 30.482069280850098, 114.39117407442252 30.48209972691702, 114.39173919089103 30.482175874331567, 114.39202925687037 30.4822121020989, 114.39232633038672 30.482229137388742, 114.39287647819201 30.48225572892501, 114.39440196994556 30.48226891314278, 114.39481412170541 30.482278370516, 114.39585254262344 30.48228210144808, 114.3961656811813 30.48226879383823, 114.39692904131263 30.4822116001045, 114.39940941547503 30.481965714020586, 114.40474640838706 30.481488386649804)",10.0,-25.0
民族大道附近,新竹路,27.0,"LINESTRING (114.39085297834356 30.493937276081823, 114.39096000733389 30.49384007657675)",27.0,0.0
从新竹路到珞喻路,珞雄路,25.0,"LINESTRING (114.39874508946754 30.4926743419914, 114.39917210659459 30.495340015934836, 114.39927906775125 30.496518486282056, 114.39933205440077 30.49703714157218, 114.39936306031667 30.497184002352643, 114.39938506316122 30.49730406992659, 114.39952310567737 30.49778084719949, 114.39962207091833 30.498877239346534, 114.39967504548687 30.499544650657572, 114.39967502119246 30.499822969089806, 114.39971403677988 30.499922144939084, 114.39974404898834 30.499996526960416, 114.39988896923553 30.501952870216424, 114.39992693782824 30.50258788763776, 114.39998793127279 30.503106542425716, 114.40011797014157 30.50361371044399, 114.40018699829423 30.503800665035282, 114.40029304843702 30.504014217528514, 114.400492144135 30.5044146297186, 114.40095037645058 30.505284249228435, 114.40120150937648 30.505747657900713, 114.40133157178931 30.506075585297527, 114.40140760609081 30.506296834301022, 114.40145362620274 30.506439800822147, 114.4014536177106 30.506537071653867, 114.40146860422041 30.50681359176058, 114.40143855113367 30.507177776224584, 114.40137747735459 30.50752855836343, 114.40127035949178 30.508016690065556, 114.40122430750729 30.508243612648265, 114.40100304537663 30.50949249326734)",15.0,-33.33333333333333
从雄楚大道到新竹路,珞雄路,25.0,"LINESTRING (114.39964500209739 30.49982866367082, 114.39963702193748 30.499544645916657, 114.39958404746956 30.49887723469501, 114.39949208636438 30.497784642430055, 114.39935504450051 30.49730976490796, 114.3993320410853 30.49718969725356, 114.39930203581933 30.497042836625585, 114.39924804881555 30.496522281852904, 114.39914108764985 30.495345811079858, 114.39871407119078 30.492680037766643)",50.0,83.33333333333334
从民族大道到光谷大道,雄楚大道,30.0,"LINESTRING (114.39319500513626 30.50021016559224, 114.39542380906441 30.500085956950787, 114.39660633161064 30.5000497253714, 114.39786597024954 30.499939180293005, 114.39965300705238 30.499828664666417, 114.40032443518784 30.499815462192768, 114.40150724727556 30.499756593197777, 114.40590588617584 30.499506210031633, 114.40660855827423 30.499460718375285, 114.40718112493161 30.499417187933904, 114.4080370053092 30.499324126565167, 114.4098239623817 30.499134447263618, 114.4113287347268 30.49898471529393, 114.41359762167758 30.498776562162327, 114.41459096807328 30.498676258559172, 114.4151026823033 30.498609890350572, 114.41521684446711 30.498583291722298, 114.41533200985548 30.498543398386857, 114.4154922413789 30.498484348809324, 114.41561441950175 30.4984310666855, 114.41579768875363 30.49834354696237, 114.41649273025358 30.497953261215613, 114.4169283949951 30.497713418432912)",10.0,-57.14285714285714
从民族大道到新竹路东口,新竹路,30.0,"LINESTRING (114.39096700920074 30.493834276465297, 114.39240235703348 30.49361281985646, 114.39360772704296 30.49341237677563, 114.39396685067241 30.49335514554966, 114.39521032827106 30.49314528397098, 114.39698913934778 30.492887800799508, 114.39734732196537 30.492830622481563, 114.39851595842723 30.492683821111214, 114.39872908145416 30.492660944479216, 114.39973669420087 30.492546683914625, 114.40130975502358 30.49233340163997, 114.40211134384201 30.492217208055134, 114.40292897776824 30.49209724855778, 114.40385273334243 30.491973652834197, 114.40547116220638 30.491739683079775, 114.40562430315099 30.491730145209434, 114.40831997460344 30.49160170023517, 114.41223851218973 30.49142290544709)",25.0,-14.285714285714285
从新竹路东口到民族大道,新竹路,25.0,"LINESTRING (114.4122385095323 30.49145339676157, 114.40831997227598 30.491628392627113, 114.4056243004915 30.49176063651466, 114.40547115954685 30.491770174384715, 114.4038527310139 30.4920003452163, 114.40292897493364 30.492129739280983, 114.40211934712362 30.49224770121978, 114.4013247632351 30.492360096992197, 114.39974469686258 30.492573377309533, 114.39872907862743 30.492693335212856, 114.39852295970786 30.492714312908426, 114.39736332739074 30.492861114122583, 114.39698913701811 30.492914493157418, 114.39521832914177 30.493171975756514, 114.39396684801085 30.493385636805748, 114.39360772471298 30.49343906911966, 114.39241735832873 30.493643308224375, 114.39097500842851 30.493860966769972, 114.39086797968442 30.493954467267624)",25.0,0.0
从关山大道到光谷大道,光谷创业街,15.0,"LINESTRING (114.40717274448642 30.503686425058962, 114.40751709199478 30.503673290387475, 114.40896061961506 30.503553860639705, 114.41056443674752 30.503463213918277, 114.41201619425757 30.503374578555633, 114.41266501446434 30.503331141438103, 114.41306953935319 30.503272349009144, 114.41355117623226 30.503188828793807, 114.41434525549823 30.503008290343992, 114.41599560202806 30.502609162529364, 114.41646929923674 30.502512402271172, 114.41689794078883 30.502413612124332, 114.4171803678111 30.502356684225646, 114.4174628008274 30.50227676667494, 114.41754693397957 30.502213963023028)",10.0,-25.0
从喻家湖路到珞狮路,珞喻路,40.0,"LINESTRING (114.41835660027145 30.50888843298836, 114.41785982736607 30.50893374667162, 114.41622436905024 30.509092420282588, 114.4145740259523 30.5092322070925, 114.41426159745153 30.509262452130177, 114.41345851957698 30.50932852036842, 114.41096137516264 30.509540438926283, 114.41015142162527 30.509623816883664, 114.40790595316146 30.509836129671324, 114.4073864186598 30.509881665258042, 114.40638642829434 30.509968890622808, 114.40593599897944 30.510004992484678, 114.40527839288268 30.51003142755274, 114.40475993308563 30.510021641662522, 114.40462181414881 30.51000449858576, 114.40320965513642 30.50980761377593, 114.40033160374166 30.509398907677458, 114.39965918483516 30.509295844862606, 114.39847650115941 30.509131777779714, 114.39485784037132 30.50861315992148, 114.39483483158114 30.50861316191496, 114.39479681678307 30.508616964111773, 114.39474379522251 30.508634163687965, 114.39454471496798 30.508704761366833, 114.39442265768379 30.508851529522122, 114.39426258830468 30.508990804795026, 114.39411052661809 30.50908799293935, 114.39398047817815 30.509131895451507, 114.3938734394173 30.509162399770762, 114.39367537175686 30.509189118063603, 114.39353732735105 30.509189137444316, 114.39340828851108 30.509168162656874, 114.39329325576144 30.509135789875515, 114.39316422277912 30.509065231443124, 114.39301918673321 30.50898517924188, 114.39296517445736 30.508945200346247, 114.39287415236866 30.50889753023677, 114.39282013897842 30.50887464650826, 114.39275212130104 30.508857463660224, 114.39267509951254 30.508861376259542, 114.39240101702555 30.508958597981515, 114.39149276117237 30.509376363984707, 114.39071357149642 30.509754142676922, 114.3902254651113 30.5100173969798, 114.38971436309805 30.510324555016297, 114.38918025859724 30.51077278865035, 114.38818109862962 30.511617881208874, 114.38589189714295 30.51367620975393, 114.38457189313458 30.514836203520503, 114.38374793275878 30.515538328867297, 114.38357994477822 30.51567947872874, 114.38274801754973 30.516440822739202, 114.38195512541053 30.517055214989508, 114.38144421643307 30.51737394027973, 114.38115427466609 30.517538177835306, 114.38081135160161 30.517694756469638, 114.38048243250753 30.517818940199962, 114.38022350105088 30.517899193242286, 114.37966666138327 30.51803684204308, 114.37889690600394 30.518216647158624, 114.37803421090108 30.5184117421903, 114.3761809729224 30.518823217768404, 114.37499153540945 30.51910836125789, 114.3747246701481 30.519165782104317, 114.36955583458516 30.52031684649019, 114.3685105989066 30.520554520125508, 114.36761928204523 30.520763362309324, 114.36575880376985 30.521162123608935, 114.36492852167308 30.5213480764358, 114.36439399438787 30.521491793639296, 114.36417319102313 30.521568245778194, 114.36371560326084 30.521732871083373, 114.36350978977033 30.52182080504374, 114.36326601226764 30.521927882884253, 114.36239781813417 30.522338977365088, 114.3620771159955 30.522560628277663, 114.3615286324047 30.522948432539497, 114.3610860554671 30.523269323857434, 114.36044567215748 30.52380792096974, 114.35884528297926 30.524996062547437, 114.35831183795742 30.52538389434751, 114.3581520063693 30.5254946868412, 114.35790826704849 30.525636190442565, 114.35748173301987 30.525819845912267, 114.35667362499508 30.526229091741254, 114.3557516660742 30.52668800785717, 114.35494360969899 30.526956234135735, 114.3531987107446 30.527496532909172, 114.35268833972978 30.52766137521169, 114.3520780989498 30.52787586503941, 114.35178147026686 30.527992596606943, 114.35147686390245 30.52799697894464, 114.3492976916878 30.528635393339822, 114.3483909010822 30.528894303942327)",40.0,0.0
从光谷大道到关山大道,光谷创业街,50.0,"LINESTRING (114.4174788231244 30.502299674692594, 114.41720340008325 30.502383397301028, 114.4168979384631 30.50244030422828, 114.41647730865651 30.502539101409727, 114.4160116228158 30.50263586836657, 114.41435326422763 30.5030330892713, 114.41355918447516 30.50321552686796, 114.41307754740127 30.503299046907863, 114.4126730223487 30.503357839189693, 114.41202320030409 30.50340507426502, 114.4105724434406 30.503493809752097, 114.4089676249086 30.50358055650802, 114.40751708966597 30.503699982457956, 114.40717274166035 30.503718815436116, 114.40701258111145 30.50373593708547)",50.0,0.0
从珞喻路到新竹路,珞雄路,27.0,"LINESTRING (114.40090397876492 30.50947907925879, 114.40092700112864 30.509402806514498, 114.40116326584753 30.5082340037586, 114.40131643588157 30.507511451306435, 114.40137750831326 30.507173964999478, 114.40140756181452 30.506803982192924, 114.40140057933836 30.50654655801552, 114.4013775720796 30.506443584249777, 114.40131654575842 30.506252929189692, 114.40125551729359 30.50608896626634, 114.40116347493911 30.50583912321297, 114.40091934910336 30.50535472254563, 114.40045411370068 30.504475705405778, 114.40013296230804 30.50381395313755, 114.40004192176364 30.503609900658923, 114.39993489595125 30.50312562943282, 114.39985889421831 30.502595476189608, 114.39978192759689 30.50165924268648, 114.39973595860636 30.500974738461345, 114.39965299240052 30.499996515435473, 114.39963698865468 30.499925934151584, 114.39965300705238 30.499828664666417, 114.39964500209739 30.49982866367082, 114.39963702193748 30.499544645916657, 114.39958404746956 30.49887723469501, 114.39949208636438 30.497784642430055, 114.39935504450051 30.49730976490796, 114.3993320410853 30.49718969725356, 114.39930203581933 30.497042836625585, 114.39924804881555 30.496522281852904, 114.39914108764985 30.495345811079858, 114.39871407119078 30.492680037766643)",36.0,28.125
从鲁磨路到珞狮路,八一路,15.0,"LINESTRING (114.40375750021649 30.528135452032295, 114.40317700407847 30.528428986548118, 114.40202402907109 30.52946785667792, 114.40002348945616 30.531337980014328, 114.39892473695019 30.532272148051003, 114.39806921931613 30.532693447918625, 114.39717672953317 30.53300041660489, 114.3961152184223 30.53313388150984, 114.39443653150806 30.53324835806467, 114.39023143018515 30.533315955974267, 114.38882724988845 30.53334878687518, 114.38470025651091 30.533411639950298, 114.38331944814259 30.53326173791972, 114.38268557049847 30.533128650877376, 114.38215969029535 30.53296492301989, 114.3796584451033 30.531980808645642, 114.37808705920621 30.531350883434538, 114.37732439057363 30.53109786733052, 114.37679063320338 30.530964844661852, 114.37644779100357 30.530928940808984, 114.37545626684513 30.530916392234122, 114.37499050528557 30.530899708181643, 114.37181136348079 30.530818745650144, 114.37119377133138 30.53079647929909, 114.37044628256082 30.530793456108917, 114.37023343162015 30.530797479231882, 114.36994363628101 30.530814981596652, 114.3670458502153 30.531045141690598, 114.36641337231903 30.531116461131887, 114.36568898433526 30.53123738807336, 114.36450801706322 30.53148485523399, 114.36376868762288 30.53164403166335, 114.360956406944 30.53222162393146, 114.36000338491046 30.53243265441458, 114.35978960762564 30.532486331874804, 114.35809840481589 30.533070219234315, 114.35764789804115 30.533225315052544, 114.35479815306924 30.534203906328194, 114.35330493207742 30.534894467248176, 114.35227618757783 30.53541470288487, 114.35114060210692 30.536013307303428, 114.35086594955378 30.536151101898078, 114.35066021266118 30.536235304814717)",10.0,-25.0
